talk_id,public_url,speaker_name,headline,description,date given,event,duration,primary_language,published,tags,
1263,https://www.ted.com/talks/sandra_fisher_martins_the_right_to_understand,Sandra Fisher-Martins,The right to understand,"Medical, legal, and financial documents should be easy to read, but too often they aren't. With spot-on (and funny) examples, Sandra Fisher Martins shows how overly complex language separates us from the information we need -- and three steps to change that. In Portuguese with English subtitles.",March-11,TEDxO'Porto,0:15:42,en,11/6/11,"simplicity,law,culture,language,design,TEDx",
1264,https://www.ted.com/talks/martin_hanczyc_the_line_between_life_and_not_life,Martin Hanczyc,The line between life and not-life,"In his lab, Martin Hanczyc makes ""protocells,"" experimental blobs of chemicals that behave like living cells. His work demonstrates how life might have first occurred on Earth ... and perhaps elsewhere too.",May-11,TEDSalon London Spring 2011,0:14:37,en,11/7/11,"ecology,nanoscale,evolution,molecular biology,biology,life,AI,chemistry,human origins,science,innovation",
1265,https://www.ted.com/talks/aparna_rao_high_tech_art_with_a_sense_of_humor,Aparna Rao,High-tech art (with a sense of humor),"Artist and TED Fellow Aparna Rao re-imagines the familiar in surprising, often humorous ways. With her collaborator Soren Pors, Rao creates high-tech art installations -- a typewriter that sends emails, a camera that tracks you through the room only to make you invisible on screen -- that put a playful spin on ordinary objects and interactions.",July-11,TEDGlobal 2011,0:07:50,en,11/8/11,"humor,TED Fellows,art,creativity,technology",
1266,https://www.ted.com/talks/ben_kacyra_ancient_wonders_captured_in_3d,Ben Kacyra,Ancient wonders captured in 3D,"Ancient monuments give us clues to astonishing past civilizations -- but they're under threat from pollution, war, neglect. Ben Kacyra, who invented a groundbreaking 3D scanning system, is using his invention to scan and preserve the world's heritage in archival detail. (Watch to the end for a little demo.)",July-11,TEDGlobal 2011,0:12:20,en,11/9/11,"history,invention,archaeology,technology",
1267,https://www.ted.com/talks/allan_jones_a_map_of_the_brain,Allan Jones,A map of the brain,"How can we begin to understand the way the brain works? The same way we begin to understand a city: by making a map. In this visually stunning talk, Allan Jones shows how his team is mapping which genes are turned on in each tiny region, and how it all connects up.",July-11,TEDGlobal 2011,0:15:21,en,11/10/11,"cognitive science,disease,medical imaging,DNA,biotech,genetics,molecular biology,neuroscience,medical research,physiology,visualizations,science,technology,brain,mental health",
1269,https://www.ted.com/talks/charlie_todd_the_shared_experience_of_absurdity,Charlie Todd,The shared experience of absurdity,"Charlie Todd causes bizarre, hilarious, and unexpected public scenes: Seventy synchronized dancers in storefront windows, ""ghostbusters"" running through the New York Public Library, and the annual no-pants subway ride. His group, Improv Everywhere, uses these scenes to bring people together.",May-11,TEDxBloomington,0:12:04,en,11/11/11,"comedy,humor,entertainment,culture,community,TEDx",
1268,https://www.ted.com/talks/roger_mcnamee_six_ways_to_save_the_internet,Roger McNamee,6 ways to save the internet,"The next big shift is now, and it's not what you think: Facebook is the new Windows; Google must be sacrificed. Tech investor Roger McNamee presents 6 bold ways to prepare for the next internet.",March-11,TEDxSantaCruz,0:15:33,en,11/12/11,"investment,business,Internet,technology,future,TEDx",
1245,https://www.ted.com/talks/michael_nielsen_open_science_now,Michael Nielsen,Open science now!,What if every scientist could share their data as easily as they tweet about their lunch? Michael Nielsen calls for scientists to embrace new tools for collaboration that will enable discoveries to happen at the speed of Twitter.,,TEDxWaterloo,0:16:22,en,11/13/11,"open-source,crowdsourcing,Internet,data,science,technology,collaboration,TEDx",
1270,https://www.ted.com/talks/alexander_tsiaras_conception_to_birth_visualized,Alexander Tsiaras,Conception to birth -- visualized,"Image-maker Alexander Tsiaras shares a powerful medical visualization, showing human development from conception to birth and beyond. (Some graphic images.)",December-10,INK Conference,0:09:37,en,11/14/11,"pregnancy,science and art,medical imaging,biotech,medical research,physiology,design,visualizations,science",
1271,https://www.ted.com/talks/yves_rossy_fly_with_the_jetman,Yves Rossy,Fly with the Jetman,"Strapped to a jet-powered wing, Yves Rossy is the Jetman -- flying free, his body as the rudder, above the Swiss Alps and the Grand Canyon. After a powerful short film shows how it works, Rossy takes the TEDGlobal stage to share the experience and thrill of flying.",July-11,TEDGlobal 2011,0:14:48,en,11/15/11,"flight,design,technology,adventure",
1272,https://www.ted.com/talks/thomas_suarez_a_12_year_old_app_developer,Thomas Suarez,A 12-year-old app developer,"Most 12-year-olds love playing videogames -- but Thomas Suarez taught himself how to create them. After developing iPhone apps like ""Bustin Jeiber,"" a whack-a-mole game, he is now using his skills to help other kids become developers.",October-11,TEDxManhattanBeach,0:04:40,en,11/16/11,"youth,entertainment,code,technology,education,TEDx",
1274,https://www.ted.com/talks/cynthia_kenyon_experiments_that_hint_of_longer_lives,Cynthia Kenyon,Experiments that hint of longer lives,"What controls aging? Biochemist Cynthia Kenyon has found a simple genetic mutation that can double the lifespan of a simple worm, C. elegans. The lessons from that discovery, and others, are pointing to how we might one day significantly extend youthful human life.",July-11,TEDGlobal 2011,0:16:23,en,11/17/11,"synthetic biology,aging,DNA,biotech,genetics,molecular biology,medicine,medical research,science,technology,innovation",
1276,https://www.ted.com/talks/robin_ince_science_versus_wonder,Robin Ince,Science versus wonder?,"Does science ruin the magic of life? In this grumpy but charming monologue, Robin Ince makes the argument against. The more we learn about the astonishing behavior of the universe -- the more we stand in awe.",July-11,TEDGlobal 2011,0:08:38,en,11/18/11,"science and art,comedy,humor,entertainment,philosophy,time,science",
1278,https://www.ted.com/talks/gabe_zichermann_how_games_make_kids_smarter,Gabe Zichermann,How games make kids smarter,"Can playing video games make you more productive? Gabe Zichermann shows how games are making kids better problem-solvers, and will make us better at everything from driving to multi-tasking.",June-11,TEDxKids@Brussels,0:16:18,en,11/19/11,"play,gaming,design,education,TEDx",
1279,https://www.ted.com/talks/natalie_warne_being_young_and_making_an_impact,Natalie Warne,Being young and making an impact,"At 18, Natalie Warne's work with the Invisible Children movement made her a hero for young activists. She uses her inspiring story to remind us that no one is too young to change the world.",,TEDxTeen,0:12:49,en,11/20/11,"youth,culture,children,global issues,community,war,TEDx,activism",
1280,https://www.ted.com/talks/phil_plait_how_to_defend_earth_from_asteroids,Phil Plait,How to defend Earth from asteroids,"What's six miles wide and can end civilization in an instant? An asteroid -- and there are lots of them out there. With humor and great visuals, Phil Plait shows us all the ways asteroids can kill us (yipes), and what we must do to avoid them.",September-11,TEDxBoulder 2011,0:14:16,en,11/21/11,"space,astronomy,dinosaurs,science,technology,NASA,TEDx",
1281,https://www.ted.com/talks/peter_fankhauser_meet_rezero_the_dancing_ballbot,PÃ©ter Fankhauser,"Meet Rezero, the dancing ballbot","Engineering student PÃ©ter Fankhauser demonstrates Rezero, a robot that balances on a ball. Designed and built by students, Rezero is the first ballbot made to move quickly and gracefully -- and even dance. (Could the Star Wars sphere droid be real? Watch this and judge.)",July-11,TEDGlobal 2011,0:05:16,en,11/22/11,"design,creativity,technology,engineering,robots",
1282,https://www.ted.com/talks/joe_sabia_the_technology_of_storytelling,Joe Sabia,The technology of storytelling,"iPad storyteller Joe Sabia introduces us to Lothar Meggendorfer, who created a bold technology for storytelling: the pop-up book. Sabia shows how new technology has always helped us tell our own stories, from the walls of caves to his own onstage iPad.",May-11,Full Spectrum Auditions,0:03:51,en,11/23/11,"entertainment,storytelling,design,creativity,technology",
1284,https://www.ted.com/talks/britta_riley_a_garden_in_my_apartment,Britta Riley,A garden in my apartment,"Britta Riley wanted to grow her own food (in her tiny apartment). So she and her friends developed a system for growing plants in discarded plastic bottles -- researching, testing and tweaking the system using social media, trying many variations at once and quickly arriving at the optimal system. Call it distributed DIY. And the results? Delicious.",,TEDxManhattan,0:07:52,en,11/25/11,"garden,food,cities,design,collaboration,TEDx",
1285,https://www.ted.com/talks/amy_purdy_living_beyond_limits,Amy Purdy,Living beyond limits,"When she was 19, Amy Purdy lost both her legs below the knee. And now ... she's a pro snowboarder (and a killer competitor on ""Dancing with the Stars""!). In this powerful talk, she shows us how to draw inspiration from life's obstacles.",May-11,TEDxOrangeCoast,0:09:44,en,11/27/11,"prosthetics,entertainment,happiness,illness,personal growth,TEDx",
1286,https://www.ted.com/talks/damon_horowitz_philosophy_in_prison,Damon Horowitz,Philosophy in prison,"Damon Horowitz teaches philosophy through the Prison University Project, bringing college-level classes to inmates of San Quentin State Prison. In this powerful short talk, he tells the story of an encounter with right and wrong that quickly gets personal.",March-11,TED2011,0:03:50,en,11/28/11,"prison,culture,philosophy,crime,global issues,education",
1289,https://www.ted.com/talks/annie_murphy_paul_what_we_learn_before_we_re_born,Annie Murphy Paul,What we learn before we're born,Pop quiz: When does learning begin? Answer: Before we are born. Science writer Annie Murphy Paul talks through new research that shows how much we learn in the womb -- from the lilt of our native language to our soon-to-be-favorite foods.,July-11,TEDGlobal 2011,0:16:46,en,11/29/11,"pregnancy,culture,evolution,food,neuroscience,writing,children,science,education,brain,mental health",
1290,https://www.ted.com/talks/john_bohannon_dance_vs_powerpoint_a_modest_proposal,John Bohannon,"Dance vs. powerpoint, a modest proposal","Instead of a boring slide deck at your next presentation, how about bringing in a troupe of dancers? That's science writer John Bohannon's ""modest proposal"" in this spellbinding choreographed talk. He makes his case by example, in collaboration with dancers from Black Label Movement.",November-11,TEDxBrussels,0:11:17,en,11/30/11,"presentation,science and art,dance,entertainment,physics,biology,science,technology,TEDx",
1291,https://www.ted.com/talks/charles_limb_building_the_musical_muscle,Charles Limb,Building the musical muscle,"Charles Limb performs cochlear implantation, a surgery that treats hearing loss and can restore the ability to hear speech. But as a musician too, Limb thinks about what the implants lack: They don't let you fully experience music yet. (There's a hair-raising example.) At TEDMED, Limb reviews the state of the art and the way forward.",October-11,TEDMED 2011,0:15:59,en,12/1/11,"Senses,disability,science and art,sound,hearing,music,medical research,art,beauty,science,technology",
1287,https://www.ted.com/talks/kathryn_schulz_don_t_regret_regret,Kathryn Schulz,Don't regret regret,"We're taught to try to live life without regret. But why? Using her own tattoo as an example, Kathryn Schulz makes a powerful and moving case for embracing our regrets.",November-11,TEDSalon NY2011,0:16:51,en,12/2/11,"culture,failure,decision-making",
1292,https://www.ted.com/talks/leslie_dodson_don_t_misrepresent_africa,Leslie Dodson,Don't misrepresent Africa,"Real narratives are complicated:Â Africa isn't a country, and it'sÂ not a disaster zone, says reporter and researcher Leslie Dodson.Â She calls for journalists, researchers and NGOs to stop representing entire continents as one big tragedy.",September-11,TEDxBoulder 2011,0:11:26,en,12/3/11,"poverty,media,Africa,journalism,TEDx",
1293,https://www.ted.com/talks/sarah_kay_how_many_lives_can_you_live,Sarah Kay,How many lives can you live?,"Spoken-word poet Sarah Kay was stunned to find she couldn't be a princess, ballerina and astronaut all in one lifetime. In this talk, she delivers two powerful poems that show us how we can live other lives.",May-11,TEDxEast,0:12:15,en,12/4/11,"spoken word,entertainment,poetry,life,TEDx",
1294,https://www.ted.com/talks/srdja_popovic_how_to_topple_a_dictator,Srdja Popovic,How to topple a dictator,"People-powered resistance: can it work? Srdja Popovic led the nonviolent movement that took down Milosevic in Serbia in 2000; he lays out the plans, skills and tools that a people-powered movement needs -- from nonviolent tactics to a sense of humor.",October-11,TEDxKrakow,0:12:02,en,12/5/11,"protests,nonviolence,culture,politics,global issues,Egypt,TEDx,activism",
1295,https://www.ted.com/talks/luis_von_ahn_massive_scale_online_collaboration,Luis von Ahn,Massive-scale online collaboration,"After re-purposing CAPTCHA so each human-typed response helps digitize books, Luis von Ahn wondered how else to use small contributions by many on the Internet for greater good. In this talk, he shares how his ambitious new project, Duolingo, will help millions learn a new language while translating the Web quickly and accurately -- all for free.",April-11,TEDxCMU,0:16:39,en,12/6/11,"wikipedia,Internet,language,computers,technology,collaboration,TEDx",
1296,https://www.ted.com/talks/cheryl_hayashi_the_magnificence_of_spider_silk,Cheryl Hayashi,The magnificence of spider silk,"Cheryl Hayashi studies spider silk, one of nature's most high-performance materials. Each species of spider can make up to 7 very different kinds of silk. How do they do it? Hayashi explains at the DNA level -- then shows us how this super-strong, super-flexible material can inspire.",February-10,TED2010,0:14:28,en,12/7/11,"biomimicry,insects,web,industrial design,biotech,molecular biology,physics,biomechanics,MacArthur grant,nature,materials,science,technology,engineering",
1297,https://www.ted.com/talks/yoav_medan_ultrasound_surgery_healing_without_cuts,Yoav Medan,Ultrasound surgery -- healing without cuts,"Imagine having a surgery with no knives involved. At TEDMED, Yoav Medan shares a technique that uses MRI to find trouble spots and focused ultrasound to treat such issues as brain lesions, uterine fibroids and several kinds of cancerous growths.",October-11,TEDMED 2011,0:16:13,en,12/8/11,"medical imaging,sound,health care,biotech,physics,medicine,neuroscience,medical research,science,technology,engineering,innovation,future",
1298,https://www.ted.com/talks/stefon_harris_there_are_no_mistakes_on_the_bandstand,Stefon Harris,There are no mistakes on the bandstand,"What is a mistake? By talking through examples with his improvisational Jazz quartet, Stefon Harris walks us to a profound truth: many actions are perceived as mistakes only because we don't react to them appropriately.",November-11,TEDSalon NY2011,0:13:11,en,12/9/11,"jazz,entertainment,music,culture",
1299,https://www.ted.com/talks/klaus_stadlmann_the_world_s_smallest_3d_printer,Klaus Stadlmann,The world's smallest 3D printer,"What could you do with the world's smallest 3D printer? Klaus Stadlmann demos his tiny, affordable printer that could someday make customized hearing aids -- or sculptures smaller than a human hair.",October-11,TEDxVienna,0:08:28,en,12/10/11,"industrial design,design,technology,engineering,TEDx",
1300,https://www.ted.com/talks/david_damberger_what_happens_when_an_ngo_admits_failure,David Damberger,What happens when an NGO admits failure,"International aid groups make the same mistakes over and over again. David Damberger analyzes his own engineering failure in India -- and calls for his friends in the development sector to publicly admit, scrutinize and learn from their missteps.",April-11,TEDxYYC,0:13:00,en,12/11/11,"global development,global issues,engineering,TEDx",
1301,https://www.ted.com/talks/monika_bulaj_the_hidden_light_of_afghanistan,Monika Bulaj,The hidden light of Afghanistan,"Photographer Monika Bulaj shares powerful, intimate images of Afghanistan -- of home life, of ritual, of men and women. Behind the headlines, what does the world truly know about this place?",July-11,TEDGlobal 2011,0:04:44,en,12/12/11,"photography,TED Fellows,storytelling,journalism,art,design,global issues",
1302,https://www.ted.com/talks/quyen_nguyen_color_coded_surgery,Quyen Nguyen,Color-coded surgery,"Surgeons are taught from textbooks which conveniently color-code the types of tissues, but that's not what it looks like in real life -- until now. At TEDMED Quyen Nguyen demonstrates how a molecular marker can make tumors light up in neon green, showing surgeons exactly where to cut.",October-11,TEDMED 2011,0:16:08,en,12/13/11,"Surgery,cancer,health care,biotech,molecular biology,Nobel Prize,biology,medicine,medical research,science,technology,innovation",
1303,https://www.ted.com/talks/pavan_sukhdev_what_s_the_price_of_nature,Pavan Sukhdev,Put a value on nature!,"Every day, we use materials from the earth without thinking, for free. But what if we had to pay for their true value: would it make us more careful about what we use and what we waste? Think of Pavan Sukhdev as nature's banker -- assessing the value of the Earth's assets. Eye-opening charts will make you think differently about the cost of air, water, trees ...",July-11,TEDGlobal 2011,0:16:31,en,12/14/11,"finance,green,economics,business,global issues",
1304,https://www.ted.com/talks/homaro_cantu_ben_roche_cooking_as_alchemy,Homaro Cantu + Ben Roche,Cooking as alchemy,"Homaro Cantu and Ben Roche come from Moto, a Chicago restaurant that plays with new ways to cook and eat food. But beyond the fun and flavor-tripping, there's a serious intent: Can we use new food technology for good?",March-11,TED2011,0:09:34,en,12/15/11,"culture,agriculture,food,business,creativity",
1305,https://www.ted.com/talks/ramona_pierson_an_unexpected_place_of_healing,Ramona Pierson,An unexpected place of healing,"When Ramona Pierson was 22, she was hit by a drunk driver and spent 18 months in a coma. In this talk, she tells the remarkable story of her recovery -- drawing on the collective skills and wisdom of a senior citizens' home.",May-11,TEDxDU 2011,0:11:13,en,12/16/11,"culture,aging,health care,medicine,storytelling,education,self,TEDx",
1306,https://www.ted.com/talks/roger_doiron_my_subversive_garden_plot,Roger Doiron,My subversive (garden) plot,"A vegetable garden can do more than save you money -- it can save the world. In this talk, Roger Doiron shows how gardens can re-localize our food and feed our growing population.",September-11,TEDxDirigo,0:18:49,en,12/17/11,"sustainability,culture,garden,food,global issues,TEDx",
1307,https://www.ted.com/talks/thomas_pogge_medicine_for_the_99_percent,Thomas Pogge,Medicine for the 99 percent,"Sad but true: Many of the cures and vaccines our world desperately needs -- for illnesses millions of people have -- just aren't being produced or developed, because there's no financial incentive. Thomas Pogge proposes a $6 billion plan to revolutionize the way medications are developed and sold.",September-11,TEDxCanberra,0:18:05,en,12/18/11,"economics,health,global issues,TEDx",
1308,https://www.ted.com/talks/antonio_damasio_the_quest_to_understand_consciousness,Antonio Damasio,The quest to understand consciousness,Every morning we wake up and regain consciousness -- that is a marvelous fact -- but what exactly is it that we regain? Neuroscientist Antonio Damasio uses this simple question to give us a glimpse into how our brains create our sense of self.,March-11,TED2011,0:18:42,en,12/19/11,"memory,consciousness,Senses,cognitive science,medical imaging,decision-making,neuroscience,medical research,science,identity,self,brain,mental health,mind",
1309,https://www.ted.com/talks/sheila_nirenberg_a_prosthetic_eye_to_treat_blindness,Sheila Nirenberg,A prosthetic eye to treat blindness,"At TEDMED, Sheila Nirenberg shows a bold way to create sight in people with certain kinds of blindness: by hooking into the optic nerve and sending signals from a camera direct to the brain.",October-11,TEDMED 2011,0:10:01,en,12/20/11,"prosthetics,Senses,sight,Surgery,disability,biotech,medicine,neuroscience,medical research,code,science,technology,engineering,innovation,brain",
1310,https://www.ted.com/talks/daniel_goldstein_the_battle_between_your_present_and_future_self,Daniel Goldstein,The battle between your present and future self,"Every day, we make decisions that have good or bad consequences for our future selves. (Can I skip flossing just this one time?) Daniel Goldstein makes tools that help us imagine ourselves over time, so that we make smart choices for Future Us.",November-11,TEDSalon NY2011,0:15:59,en,12/21/11,"finance,culture,decision-making,economics,behavioral economics,business,self",
1288,https://www.ted.com/talks/karen_tse_how_to_stop_torture,Karen Tse,How to stop torture,"Political prisoners aren't the only ones being tortured -- the vast majority of judicial torture happens in ordinary cases, even in 'functioning' legal systems. Social activist Karen Tse shows how we can, and should, stand up and end the use of routine torture.",July-11,TEDGlobal 2011,0:12:43,en,12/22/11,"prison,law,politics,global issues,war",
1311,https://www.ted.com/talks/alberto_cairo_there_are_no_scraps_of_men,Alberto Cairo,There are no scraps of men,"Alberto Cairo's clinics in Afghanistan used to close down during active fighting. Now, they stay open. In this powerful talk, Cairo tells the moving story of why -- and how he found humanity and dignity in the midst of war.",November-11,TEDxRC2,0:19:02,en,12/23/11,"prosthetics,disability,poverty,storytelling,work,global issues,war,TEDx",
1312,https://www.ted.com/talks/aj_jacobs_how_healthy_living_nearly_killed_me,AJ Jacobs,How healthy living nearly killed me,"For a full year, AJ Jacobs followed every piece of health advice he could -- from applying sunscreen by the shot glass to wearing a bicycle helmet while shopping. Onstage at TEDMED, he shares the surprising things he learned.",October-11,TEDMED 2011,0:08:42,en,1/3/12,"comedy,humor,entertainment,culture,health,self",
1313,https://www.ted.com/talks/jane_fonda_life_s_third_act,Jane Fonda,Life's third act,"Within this generation, an extra 30 years have been added to our life expectancy -- and these years aren't just a footnote. Jane Fonda asks how we can re-imagine this new phase of our lives.",December-11,TEDxWomen 2011,0:11:20,en,1/4/12,"culture,aging,health,women,TEDx,personality",
1314,https://www.ted.com/talks/paddy_ashdown_the_global_power_shift,Paddy Ashdown,The global power shift,Paddy Ashdown believes we are living in a moment in history where power is changing in ways it never has before. In a spellbinding talk he outlines the three major global shifts that he sees coming.,November-11,TEDxBrussels,0:18:29,en,1/5/12,"Foreign Policy,Europe,politics,global issues,world cultures,TEDx",
1315,https://www.ted.com/talks/sebastian_wernicke_1000_tedtalks_6_words,Sebastian Wernicke,"1,000 TED Talks in six words","Sebastian Wernicke thinks every TED Talk can be summarized in six words. In this talk, he shows how to do just that -- and less.",,TEDxZurich 2011,0:07:34,en,1/6/12,"statistics,visualizations,TEDx",
1316,https://www.ted.com/talks/nate_garvis_change_our_culture_change_our_world,Nate Garvis,"Change our culture, change our world",We don't just need better laws -- we need better culture. Nate Garvis asks: What can we do to create an environment in which powerful institutions are used for the common good?,October-10,TEDxTC,0:10:32,en,1/7/12,"culture,politics,TEDx",
1317,https://www.ted.com/talks/michelle_borkin_can_astronomers_help_doctors,Michelle Borkin,Can astronomers help doctors?,"How do you measure a nebula? With a brain scan. In this talk, TED Fellow Michelle Borkin shows why collaboration between doctors and astronomers can lead to surprising discoveries.",June-11,TEDxBoston 2011,0:09:41,en,1/8/12,"space,medical imaging,astronomy,medicine,medical research,visualizations,science,technology,collaboration,TEDx",
1318,https://www.ted.com/talks/tyler_cowen_be_suspicious_of_stories,Tyler Cowen,Be suspicious of simple stories,"Like all of us, economist Tyler Cowen loves a good story. But in this intriguing talk, he asks us to step away from thinking of our lives -- and our messy, complicated irrational world -- in terms of a simple narrative.",,TEDxMidAtlantic,0:15:57,en,1/9/12,"culture,economics,business,storytelling,TEDx",
1320,https://www.ted.com/talks/award_winning_teen_age_science_in_action,"Lauren Hodge, Shree Bose + Naomi Shah",Award-winning teenage science in action,"In 2011 three young women swept the top prizes of the first Google Science Fair. Lauren Hodge, Shree Bose and Naomi Shah describe their extraordinary projects -- and their route to a passion for science.",December-11,TEDxWomen 2011,0:16:16,en,1/10/12,"youth,cancer,food,medicine,code,pollution,health,chemistry,science,TEDx",
1321,https://www.ted.com/talks/jonas_gahr_store_in_defense_of_dialogue,Jonas Gahr StÃ¸re,In defense of dialogue,"In politics, it seems counterintuitive to engage in dialogue with violent groups, with radicals and terrorists, and with the states that support them. But Jonas Gahr StÃ¸re, the foreign minister of Norway, makes a compelling case for open discussion, even when our values diverge.",November-11,TEDxRC2,0:14:58,en,1/11/12,"culture,politics,TEDx",
1322,https://www.ted.com/talks/drew_berry_animations_of_unseeable_biology,Drew Berry,Animations of unseeable biology,We have no ways to directly observe molecules and what they do -- but Drew Berry wants to change that. He demos his scientifically accurate (and entertaining!) animations that help researchers see unseeable processes within our own cells.,,TEDxSydney,0:09:08,en,1/12/12,"sustainability,science and art,DNA,biotech,genetics,molecular biology,biology,computers,visualizations,science,programming,TEDx",
1323,https://www.ted.com/talks/morley_sings_women_of_hope,Morley,Women of Hope,"Inspired by Aung San Suu Kyi's call to action, ""If you're feeling helpless, help someone,"" Morley composed this song. She sings it at TEDxWomen in her gorgeous, warm voice.",December-11,TEDxWomen 2011,0:05:30,en,1/13/12,"live music,music,poetry,women,performance,TEDx,activism",
1324,https://www.ted.com/talks/kirk_sorensen_thorium_an_alternative_nuclear_fuel,Kirk Sorensen,"Thorium, an alternative nuclear fuel","Kirk Sorensen shows us the liquid fuel thorium reactor -- a way to produce energy that is safer, cleaner and more efficient than current nuclear power.",April-11,TEDxYYC,0:09:59,en,1/14/12,"alternative energy,nuclear energy,technology,TEDx",
1325,https://www.ted.com/talks/the_debut_of_the_british_paraorchestra,Charles Hazlewood + British Paraorchestra,The debut of the British Paraorchestra,"There are millions of prodigiously gifted musicians of disability around the world, and Charles Hazlewood is determined to give them a platform. Watch the debut performance of the British Paraorchestra.",November-11,TEDxBrussels,0:13:36,en,1/15/12,"disability,entertainment,live music,global issues,TEDx",
1326,https://www.ted.com/talks/sonaar_luthra_meet_the_water_canary,Sonaar Luthra,Meet the Water Canary,"After a crisis, how can we tell if water is safe to drink? Current tests are slow and complex, and the delay can be deadly, as in the cholera outbreak after Haiti's earthquake in 2010. TED Fellow Sonaar Luthra previews his design for a simple tool that quickly tests water for safety -- the Water Canary.",July-11,TEDGlobal 2011,0:03:37,en,1/16/12,"global development,TED Fellows,design,water,technology",
1327,https://www.ted.com/talks/alain_de_botton_atheism_2_0,Alain de Botton,Atheism 2.0,"What aspects of religion should atheists (respectfully) adopt? Alain de Botton suggests a ""religion for atheists"" -- call it Atheism 2.0 -- that incorporates religious forms and traditions to satisfy our human need for connection, ritual and transcendence.",July-11,TEDGlobal 2011,0:19:20,en,1/17/12,"atheism,culture,philosophy,religion",
1328,https://www.ted.com/talks/mikko_hypponen_three_types_of_online_attack,Mikko Hypponen,Three types of online attack,"Cybercrime expert Mikko Hypponen talks us through three types of online attack on our privacy and data -- and only two are considered crimes. ""Do we blindly trust any future government? Because any right we give away, we give away for good.""",November-11,TEDxBrussels,0:09:23,en,1/18/12,"surveillance,Internet,crime,politics,data,technology,TEDx",
1329,https://www.ted.com/talks/defend_our_freedom_to_share_or_why_sopa_is_a_bad_idea,Clay Shirky,Why SOPA is a bad idea,"What does a bill like PIPA/SOPA mean to our shareable world? At the TED offices, Clay Shirky delivers a proper manifesto -- a call to defend our freedom to create, discuss, link and share, rather than passively consume.",January-12,TEDSalon NY2012,0:13:59,en,1/18/12,"media,business,politics,creativity,technology",
1330,https://www.ted.com/talks/sheena_iyengar_choosing_what_to_choose,Sheena Iyengar,How to make choosing easier,"We all want customized experiences and products -- but when faced with 700 options, consumers freeze up. With fascinating new research, Sheena Iyengar demonstrates how businesses (and others) can improve the experience of choosing.",November-11,TEDSalon NY2011,0:16:05,en,1/19/12,"marketing,culture,decision-making,choice,business",
1331,https://www.ted.com/talks/scott_rickard_the_beautiful_math_behind_the_ugliest_music,Scott Rickard,The beautiful math behind the world's ugliest music,"Scott Rickard set out to engineer the ugliest possible piece of music, devoid of repetition, using a mathematical concept known as the Costas Array. In this surprisingly entertaining talk, he shares the math behind musical beauty ... and its opposite.",September-11,TEDxMIA,0:09:43,en,1/20/12,"composing,science and art,entertainment,music,math,algorithm,science,collaboration,TEDx",
1332,https://www.ted.com/talks/bilal_bomani_plant_fuels_that_could_power_a_jet,Bilal Bomani,Plant fuels that could power a jet,"Algae plus salt water equals ... fuel? At TEDxNASA@SiliconValley, Bilal Bomani reveals a self-sustaining ecosystem that produces biofuels -- without wasting arable land or fresh water.",August-11,TEDxNASA@SiliconValley,0:14:29,en,1/21/12,"synthetic biology,sustainability,ecology,plants,energy,green,solar energy,natural resources,alternative energy,biotech,oceans,climate change,environment,nature,science,technology,engineering,innovation,future,TEDx",
1334,https://www.ted.com/talks/julian_baggini_is_there_a_real_you,Julian Baggini,Is there a real you?,"What makes you, you? Is it how you think of yourself, how others think of you, or something else entirely? Philosopher Julian Baggini draws from philosophy and neuroscience to give a surprising answer.",November-11,TEDxYouth@Manchester,0:11:59,en,1/22/12,"TEDYouth,philosophy,neuroscience,self,TEDx,personality",
1335,https://www.ted.com/talks/lisa_harouni_a_primer_on_3d_printing,Lisa Harouni,A primer on 3D printing,"2012 may be the year of 3D printing, when this three-decade-old technology finally becomes accessible and even commonplace. Lisa Harouni gives a useful introduction to this fascinating way of making things -- including intricate objects once impossible to create.",November-11,TEDSalon London Spring 2011,0:14:49,en,1/23/12,"3D printing,business,manufacturing,design,technology",
1336,https://www.ted.com/talks/diana_nyad_extreme_swimming_with_the_world_s_most_dangerous_jellyfish,Diana Nyad,Extreme swimming with the world's most dangerous jellyfish,"In the 1970s, Diana Nyad set long-distance swim records that are still unbroken. Thirty years later, at 60, she attempted her longest swim yet, from Cuba to Florida. In this funny, powerful talk at TEDMED, she talks about how to prepare mentally to achieve an extreme dream, and asks: What will YOU do with your wild, precious life?",October-11,TEDMED 2011,0:16:57,en,1/24/12,"extreme sports,sports,success,culture,fear",
1337,https://www.ted.com/talks/brian_goldman_doctors_make_mistakes_can_we_talk_about_that,Brian Goldman,Doctors make mistakes. Can we talk about that?,"Every doctor makes mistakes. But, says physician Brian Goldman, medicine's culture of denial (and shame) keeps doctors from ever talking about those mistakes, or using them to learn and improve. Telling stories from his own long practice, he calls on doctors to start talking about being wrong.",September-11,TEDxToronto 2010,0:19:28,en,1/25/12,"culture,medicine,public health,communication,TEDx",
1339,https://www.ted.com/talks/gayle_tzemach_lemmon_women_entrepreneurs_example_not_exception,Gayle Tzemach Lemmon,"Women entrepreneurs, example not exception",Women aren't micro--so why do they only get micro-loans? Reporter Gayle Tzemach Lemmon argues that women running all types of firms-- from home businesses to major factories-- are the overlooked key to economic development.,December-11,TEDxWomen 2011,0:13:16,en,1/27/12,"poverty,entrepreneur,women in business,global issues,women,TEDx",
